text,label
"From: gsh7w@fermi.clas.Virginia.EDU (Greg Hennessy)
Subject: Re: Why not concentrate on child molesters?
Organization: University of Virginia
Lines: 17

In article <15218@optilink.COM> cramer@optilink.COM (Clayton Cramer) writes:
#Yet, when a law was proposed for Virginia that extended this 
#philosophy to cigarette smokers (so that people who smoked away
#from the work couldn't be discriminated against by employers),
#the liberal Gov. Wilder vetoed it.  Which shows that liberals don't
#give a damn about ""best person for the job,"" it's just a power
#play.

Of course Clayton ignores the fact that employers pay health
insurance, and insurance for smokers is more expensive than for
non-smokers. 

--
-Greg Hennessy, University of Virginia
 USPS Mail:     Astronomy Department, Charlottesville, VA 22903-2475 USA
 Internet:      gsh7w@virginia.edu  
 UUCP:		...!uunet!virginia!gsh7w
",space
"From: prb@access.digex.com (Pat)
Subject: Re: Eco-Freaks forcing Space Mining.
Organization: Express Access Online Communications USA
Lines: 7
NNTP-Posting-Host: access.digex.net

 Besides this was the same line of horse puckey the mining companies claimed
when they were told to pay for  restoring land  after strip mining.

they still mine coal in the midwest,  but now it doesn't look like
the moon when theyare done.

pat
",politics
"From: henry@zoo.toronto.edu (Henry Spencer)
Subject: Re: TRUE ""GLOBE"", Who makes it?
Organization: U of Toronto Zoology
Lines: 12

In article <bill.047m@xpresso.UUCP> bill@xpresso.UUCP (Bill Vance) writes:
>It has been known for quite a while that the earth is actually more pear
>shaped than globular/spherical.  Does anyone make a ""globe"" that is accurate
>as to actual shape, landmass configuration/Long/Lat lines etc.?

I don't think you're going to be able to see the differences from a sphere
unless they are greatly exaggerated.  Even the equatorial bulge is only
about 1 part in 300 -- you'd never notice a 1mm error in a 30cm globe --
and the other deviations from spherical shape are much smaller.
-- 
SVR4 resembles a high-speed collision   | Henry Spencer @ U of Toronto Zoology
between SVR3 and SunOS.    - Dick Dunn  |  henry@zoo.toronto.edu  utzoo!henry
",politics
"From: as010b@uhura.cc.rochester.edu (Tree of Schnopia)
Subject: Re: New Study Out On Gay Percentage
Nntp-Posting-Host: uhura.cc.rochester.edu
Organization: University of Rochester - Rochester, New York
Lines: 33

In <1993Apr16.200354.8045@magnus.acs.ohio-state.edu> rscharfy@magnus.acs.ohio-state.edu (Ryan C Scharfy) writes:


>>1) So what?

>So there are less gays, then the gays claim.

>>Don't forget that 25% had 20 or more partners....
>>

>I was wondering why I wasn't getting laid.

Your bad English?  (See quote above.)


>Actually, I bet you more gay/bi men are as not as promiscuous as gay men, 
>because more of them could have the ""option"" of living a straight life, and 
>with social pressures, probably would at least try.

You'd lose that wager, if the supporting argument were part of it.

>Did you know that is is a fact that homosexuality was comparatively high in 
>Hitler's storm troopers (SA) before he came to power.  I wonder if they got to 
>put the triangles on themselves......

Did you know that Hitler himself was a devout Christian?  And heterosexual?

--Drywid
-- 
----bi    Andrew D. Simchik					SCHNOPIA!
\ ----    as010b@uhura.cc.rochester.edu				TreeWater
 \\  /    
   \/     ""Words Weren't Made For Cowards""--Happy Rhodes
",space
"From: n4hy@tang.ccr-p.ida.org (Bob McGwier)
Subject: Re: Celebrate Liberty!  1993
Organization: IDA Center for Communications Research
Lines: 19
Distribution: usa
NNTP-Posting-Host: tang.ccr-p.ida.org
In-reply-to: Bob.Waldrop@f418.n104.z1.fidonet.org's message of Mon, 5 Apr 93 20:12:35 GMT



Rich Thompson posts some blather about the Libertarian Party:

>August 30, 31, Sept. 1:           Everything You Always Wanted to
>                                  Know About Winning Elections, but
>                                  Didn't Know Where to Ask!


What pray tell do the Libertarians know about winning elections?

Bob


--
------------------------------------------------------------------------------
Robert W. McGwier                  | n4hy@ccr-p.ida.org
Center for Communications Research | Interests: amateur radio, astronomy,golf
Princeton, N.J. 08520              | Asst Scoutmaster Troop 5700, Hightstown
",space
"From: dreitman@oregon.uoregon.edu (Daniel R. Reitman, Attorney to Be)
Subject: Re: Defense against the detractors...
Organization: University of Oregon
Lines: 93
Distribution: world
NNTP-Posting-Host: oregon.uoregon.edu
News-Software: VAX/VMS VNEWS 1.41    

In article <1993Apr2.021154.18039@colorado.edu>,
 ajteel@dendrite.cs.Colorado.EDU (A.J. Teel) writes...
>In article <C4tDAB.A4o@panix.com> eck@panix.com (Mark Eckenwiler) writes:
>>In <1993Apr1.141455.16433@colorado.edu>, ajteel@dendrite.cs.Colorado.EDU sez:
>>>	(I would have thought you would have found better means
>>>of refuting or responding to the substantive points and information in
>>>the S.B. 

>>The S.B. needs no refutation by me.  The patent absurdity of your
>>beloved Great Book speaks for itself.

>	Your ignorance is clearly showing itself again, Mark.
>	Why don't you read the post and show us all where the
>	Silver Bulletin is wrong. It is an expose' of the
>	corruption and fraud in government. Or do you feel
>	that our wonderful state is just nifty and sweet?

Fine.  If you think it's an expose of corruption and fraud, 
please prevent a jury question.  Don't just reassert your 
opening statement.

>. . . 	
>>For those in the dark, I wrote to Teel's sysadmin noting that a) he
>>wastes bandwidth by posting identical messages (long ones) to several
>>newsgroups independently (instead of cross-posting), and b) he has
>>improperly used his posts to advertise goods for sale.  
>	A) I was requested to post to those groups
>	and they were getting deleted... By whom?
>	B) The ""goods for sale"" was a method of showing the
>	source and obtaining further info...
>	And the message in question was retrieved in its entirety
>	from the net. I simply reposted it from one year ago.

>	Would there be a complaint if I had posted an article from
>	""Newsweek"" then posted the address and subscription price?
>	How about the subscription info for the American Law Review?
>	Bit of a double standard? Yeah... think so...

No indication that was what happened until now.  Editing down is 
always possible.

>. . .  
>>Readers more careful than A.J. will note that the complaint (appended
>>below) expressly disclaims any wish to suppress Teel's postings merely
>>because they are infantile, irrational, and tedious.
>	More name calling, Mark? Is that your best shot?
>	Oh, I see. The reason for your sending that letter
>	had nothing to do with your opinion of my information...
>	Right. Clearly your motivations were the best interest
>	of all of those poor users who could not speak for themselves.
>	If we weren't talking about attempted censorship(sp?), it
>	would be funny...

>	Further, your ""perception"" (for want of a better term) is not
>	the feedback that I have been getting via email and others.
>	 The ""keep it up!""'s outnumber the ""Go away!""'s at least 20 to 1.

It would be interesting to hear who the responding parties are.

>	I, for one, have no intention of being a slave. You may
>	be so if you like. Just remember where you heard that
>	on Tribute Day (April 15). I am not a 14th Amendment
>	taxpayer/slave/SSN holder/etc. Are you?

FOR DISCUSSION PURPOSES ONLY:

Don't let the IRS see this, Mr. Teel.

>. . . .
>	And by the way, the reference to UCC 1-207 is made
>	in pari materia with my Common-Law Rights. 1-207
>	is the recourse and 1-103 is the remedy.

And, as has been noted more times than we care to count, about as 
likely to stand up in court as the twenty-seven eight by ten 
color glossy pictures the Stockbridge, Mass., police, took for 
use as evidence against Arlo Guthrie.  (As anyone who knows 
Alice's Restaurant is aware, he pleaded guilty to littering, was 
fined $50, and told to pick up the garbage.)

						Daniel Reitman

HOW NOT TO WRITE A DEED

One case involved the construction of a conveyance to grantees ""jointly, as 
tenants in common, with equal rights and interest in said land, and to the 
survivor thereof, in fee simple. . . . To Have and to Hold the same unto the 
said parties hereto, equally, jointly, as tenants in common, with equal rights 
and interest for the period or term of their lives, and to the survivor thereof 
at the death of the other.""

The court held that the survivorship provision indicated an intent to create a 
joint tenancy.  Germain v. Delaine, 294 Ala. 443, 318 So.2d 681 (1975).
",space
"From: aws@iti.org (Allen W. Sherzer)
Subject: Re: Alaska Pipeline and Space Station!
Organization: Evil Geniuses for a Better Tomorrow
Lines: 20

In article <1993Apr5.160550.7592@mksol.dseg.ti.com> mccall@mksol.dseg.ti.com (fred j mccall 575-3539) writes:

>>Why can't the government just be a tennant?

>I think this would be a great way to build it, but unfortunately
>current spending rules don't permit it to be workable. 

Actually, that is no longer true. In the last few years Congress has
ammended laws to provide whatever is needed. Note that both Spacehab
and Comet are funded this way.

The problems aren't legal nor technical. The problem is NASA's culture.

  Allen

-- 
+---------------------------------------------------------------------------+
| Allen W. Sherzer | ""A great man is one who does nothing but leaves        |
|  aws@iti.org     |  nothing undone""                                       |
+----------------------71 DAYS TO FIRST FLIGHT OF DCX-----------------------+
",politics
"Subject: Re: Space Research Spin Off
From: shafer@rigel.dfrf.nasa.gov (Mary Shafer)
 t> <1993Apr2.213917.1@aurora.alaska.edu><1pnuke$idn@access.digex.net> 
 <SHAFER.93Apr4200752@ra.dfrf.nasa.gov><pgf.734062799@srl03.cacs.usl.edu>
Organization: NASA Dryden, Edwards, Cal.
In-Reply-To: pgf@srl03.cacs.usl.edu's message of Tue, 6 Apr 1993 02:19:59 GMT
Lines: 64

On Tue, 6 Apr 1993 02:19:59 GMT, pgf@srl03.cacs.usl.edu (Phil G. Fraering) said:

Phil> shafer@rigel.dfrf.nasa.gov (Mary Shafer) writes:

>On 4 Apr 1993 20:31:10 -0400, prb@access.digex.com (Pat) said:

>Pat> In article <1993Apr2.213917.1@aurora.alaska.edu> Pat>
>nsmca@aurora.alaska.edu writes: >Question is can someone give me 10
>examples of direct NASA/Space related >research that helped humanity
>in general? It will be interesting to see..

>Pat> TANG :-) Mylar I think.  I think they also pushed Hi Tech Pat>
>Composites for airframes.  Look at Fly by Wire.

>Swept wings--if you fly in airliners you've reaped the benefits.

Phil> Didn't one of the early jet fighters have these?  I also think
Phil> the germans did some work on these in WWII.

The NACA came up with them before World War II.  NASA is directly
descended from the NACA, with space added in.

You'll notice that I didn't mention sweep wings even though the
X-5, tested at what's now Dryden, had them.  We did steal that one
dirctly from the Germans.  The difference is that swept wings don't
change their angle of sweep, sweep wings do.  Perhaps the similarity
of names has caused some confusion?  747s have swept wings, F-111s
have sweep wings.

>Winglets.  Area ruling.  Digital fly by wire.  Ride smoothing.

Phil> A lot of this was also done by the military...

After NASA aerodynamicists proposed them and NASA test teams
demonstrated them.  Richard Whitcomb and R.T. Jones, at Langley
Research Center, were giants in the field.

Dryden was involved in the flight testing of winglets and area
ruling (in the 70s and 50s, respectively).  It's true that we
used military aircraft as the testbeds (KC-135 and YF-102) but
that had more to do with availability and need than with military
involvement.  The YF-102 was completely ours and the KC-135 was
bailed to us.  The Air Force, of course, was interested in our
results and supportive of our efforts.

Dryden flew the first digital fly by wire aircraft in the 70s. No
mechnaical or analog backup, to show you how confident we were.
General Dynamics decided to make the F-16 flyby-wire when they saw how
successful we were.  (Mind you, the Avro Arrow and the X-15 were both
fly-by-wire aircraft much earlier, but analog.)

Phil> Egad! I'm disagreeing with Mary Shafer!  

The NASA habit of acquiring second-hand military aircraft and using
them for testbeds can make things kind of confusing.  On the other
hand, all those second-hand Navy planes give our test pilots a chance
to fold the wings--something most pilots at Edwards Air Force Base
can't do.


--
Mary Shafer  DoD #0362 KotFR NASA Dryden Flight Research Facility, Edwards, CA
shafer@rigel.dfrf.nasa.gov                    Of course I don't speak for NASA
 ""A MiG at your six is better than no MiG at all.""  Unknown US fighter pilot
",politics
"From: sysmgr@king.eng.umd.edu (Doug Mohney)
Subject: Re: How many read sci.space?
Article-I.D.: mojo.1qkmkiINNep3
Reply-To: sysmgr@king.eng.umd.edu
Organization: Computer Aided Design Lab, U. of Maryland College Park
Lines: 15
NNTP-Posting-Host: queen.eng.umd.edu

In article <1993Apr15.204210.26022@mksol.dseg.ti.com>, pyron@skndiv.dseg.ti.com (Dillon Pyron) writes:
>
>There are actually only two of us.  I do Henry, Fred, Tommy and Mary.  Oh yeah,
>this isn't my real name, I'm a bald headed space baby.

Damn!  So it was YOU who was drinking beer with ROBERT McELWANE in the PARKING
LOT of the K-MART!

				UNLIMITED INSEMINATION OF THIS MESSAGE
					RIGIDLY REFUSED



    Software engineering? That's like military intelligence, isn't it?
  -- >                  SYSMGR@CADLAB.ENG.UMD.EDU                        < --
",politics
"From: rscharfy@magnus.acs.ohio-state.edu (Ryan C Scharfy)
Subject: Re: Good Neighbor Political Hypocrisy Test
Nntp-Posting-Host: magnusug.magnus.acs.ohio-state.edu
Organization: The Ohio State University
Lines: 59

In article <1993Apr16.141409.25036@pmafire.inel.gov> cdm@pmafire.inel.gov (Dale
 Cook) writes:
>In article <1993Apr15.193603.14228@magnus.acs.ohio-state.edu> rscharfy@magnus.
acs.ohio-state.edu (Ryan C Scharfy) writes:
>>In article <stevethC5JGCr.1Ht@netcom.com> steveth@netcom.com (Steve Thomas) w
ri
>>tes:
>>
>>>Just _TRY_ to justify the War On Drugs, I _DARE_ you!
>>
>>A friend of mine who smoke pot every day and last Tuesday took 5 hits of acid

>>is still having trouble ""aiming"" for the bowl when he takes a dump.  Don't as

>>me how, I just have seen the results.
>>
>>Boy, I really wish we we cut the drug war and have more people screwed up in
>>the head.
>
>I'm sorry about your friend.  Really.  But this anecdote does nothing to
>justify the ""war on drugs"".  If anything, it demonstrates that the ""war""
>is a miserable failure.  What it demonstrates is that people will take
>drugs if they want to, legal or not.  Perhaps if your friend were taking
>legal, regulated drugs under a doctors supervision he might not be in the
>position he's in now.
>

I do agree with you, in a way.  The war on drugs has failed, but in my opinion,
that doesn't mean we have to give up.  Only change the tactics.

For instance, here are how some penalties should be changed.

Dealing Coke -- Death
Dealing Heroin -- Death
Dealing Pot -- Death
Dealing Crack -- Death

The list goes on and on!!!......

JUST KIDDING!!!

However, on a more serious note, I do believe that we should take some money 
away from the foriegn operations in South America and costly border 
interdiction efforts.  (Don't think I'm going to say, ""spend it to educate 
people"", because I know plenty of educated dopers).  Actually, spend it on  
things like drug treatment programs.

I saw an interesting story on 60 minutes about how the British actually 
prescribe and addict his ""recommended"" dosage, and try to ween him off from it,
or cut the amount down to levels where it is ""acceptable"".  Sounds good so far 
from what I heard with a decrease in cost, lower addiction rates by wiping out 
the dealer's markets, etc. (But that was the only thing I have heard about it.)

However, legalizing it and just sticking some drugs in gas stations to be 
bought like cigarettes is just plain silly.  Plus, I have never heard of a 
recommended dosage for drugs like crack, ecstasy, chrystal meth and LSD.
The 60 Minute Report said it worked with ""cocaine"" cigarettes, pot and heroin.

Ryan
",space
"From: nsmca@aurora.alaska.edu
Subject: Re: Why not give $1 billion to first year-long moon residents?
Article-I.D.: aurora.1993Apr20.141137.1
Organization: University of Alaska Fairbanks
Lines: 33
Nntp-Posting-Host: acad3.alaska.edu

In article <1993Apr20.101044.2291@iti.org>, aws@iti.org (Allen W. Sherzer) writes:
> In article <1qve4kINNpas@sal-sun121.usc.edu> schaefer@sal-sun121.usc.edu (Peter Schaefer) writes:
> 
>>|> > Announce that a reward of $1 billion would go to the first corporation 
>>|> > who successfully keeps at least 1 person alive on the moon for a year. 
> 
>>Oh gee, a billion dollars!  That'd be just about enough to cover the cost of the
>>feasability study!  Happy, Happy, JOY! JOY!
> 
> Depends. If you assume the existance of a working SSTO like DC, on billion
> $$ would be enough to put about a quarter million pounds of stuff on the
> moon. If some of that mass went to send equipment to make LOX for the
> transfer vehicle, you could send a lot more. Either way, its a lot
> more than needed.
> 
> This prize isn't big enough to warrent developing a SSTO, but it is
> enough to do it if the vehicle exists.
> 
>   Allen
> 
> -- 
> +---------------------------------------------------------------------------+
> | Lady Astor:   ""Sir, if you were my husband I would poison your coffee!""   |
> | W. Churchill: ""Madam, if you were my wife, I would drink it.""             |
> +----------------------57 DAYS TO FIRST FLIGHT OF DCX-----------------------+

Or have different classes of competetors.. and made the total purse $6billion
or $7billion (depending on how many different classes there are, as in auto
racing/motocycle racing and such)..

We shall see how things go..
==
Michael Adams, nsmca@acad3.alaska.edu -- I'm not high, just jacked
",politics
"From: apryan@vax1.tcd.ie
Subject: Cosmos 2238
Lines: 11
Nntp-Posting-Host: vax1.tcd.ie
Organization: Trinity College Dublin
Lines: 11

I need as much information about Cosmos 2238 and its rocket fragment (1993-
018B) as possible. Both its purpose, launch date, location, in short,
EVERYTHING! Can you help?

-Tony Ryan, ""Astronomy & Space"", new International magazine, available from:
              Astronomy Ireland, P.O.Box 2888, Dublin 1, Ireland.
6 issues (one year sub.): UK 10.00 pounds, US$20 surface (add US$8 airmail).
ACCESS/VISA/MASTERCARD accepted (give number, expiration date, name&address).

   (WORLD'S LARGEST ASTRO. SOC. per capita - unless you know better? 0.033%)
Tel: 0891-88-1950 (UK/N.Ireland) 1550-111-442 (Eire). Cost up to 48p per min
",politics
"Subject: Space FAQ 01/15 - Introduction
From: leech@cs.unc.edu (Jon Leech)
Expires: 6 May 1993 19:53:44 GMT
Organization: University of North Carolina, Chapel Hill
Keywords: Frequently Asked Questions
Supersedes: <intro_730956346@cs.unc.edu>
NNTP-Posting-Host: mahler.cs.unc.edu
Lines: 310

Archive-name: space/intro
Last-modified: $Date: 93/04/01 14:39:10 $

    FREQUENTLY ASKED QUESTIONS ON SCI.SPACE/SCI.ASTRO

    INTRODUCTION

    This series of linked messages is periodically posted to the Usenet
groups sci.space and sci.astro in an attempt to provide good answers to
frequently asked questions and other reference material which is worth
preserving. If you have corrections or answers to other frequently asked
questions that you would like included in this posting, send email to
leech@cs.unc.edu (Jon Leech).

    If you don't want to see the FAQ, add 'Frequently Asked Questions' to
your KILL file for this group (if you're not reading this with a newsreader
that can kill articles by subject, you're out of luck).

    The FAQ volume is excessive right now and will hopefully be trimmed down
by rewriting and condensing over time. The FAQ postings are available in
the Ames SPACE archive in FAQ/faq<#>.

    Good summaries will be accepted in place of the answers given here. The
point of this is to circulate existing information, and avoid rehashing old
answers. Better to build on top than start again. Nothing more depressing
than rehashing old topics for the 100th time. References are provided
because they give more complete information than any short generalization.

    Questions fall into three basic types:

    1) Where do I find some information about space?

    Try your local public library first. The net is not a good place to ask
    for general information. Ask INDIVIDUALS (by email) if you must. There
    are other sources, use them, too. The net is a place for open ended
    discussion.

    2) I have an idea which would improve space flight?

    Hope you aren't surprised, but 9,999 out of 10,000 have usually been
    thought of before. Again, contact a direct individual source for
    evaluation. NASA fields thousands of these each day.

    3) Miscellanous queries.

    These are addressed on a case-by-case basis in the following series of
    FAQ postings.


    SUGGESTIONS FOR BETTER NETIQUETTE

    Read news.announce.newusers if you're on Usenet.
    Minimize cross references, [Do you REALLY NEED to?]
    Edit ""Subject:"" lines, especially if you're taking a tangent.
    Send mail instead, avoid posting follow ups. (1 mail message worth
	100 posts).
    Internet mail readers: send requests to add/drop to SPACE-REQUEST
	not SPACE.
    Read all available articles before posting a follow-up. (Check all
	references.)
    Cut down attributed articles (leave only the points you're
	responding to; remove signatures and headers). Summarize!
    Put a return address in the body (signature) of your message (mail
	or article), state your institution, etc. Don't assume the
	'reply' function of mailers will work.
    Use absolute dates. Post in a timely way. Don't post what everyone
	will get on TV anyway.
    Some editors and window systems do character count line wrapping:
	keep lines under 80 characters for those using ASCII terminals
	(use carriage returns).


    INDEX TO LINKED POSTINGS

    I've attempted to break the postings up into related areas. There isn't
    a keyword index yet; the following lists the major subject areas in each
    posting. Only those containing astronomy-related material are posted to
    sci.astro (indicated by '*' following the posting number).

    #	Contents

    1*	Introduction
	    Suggestions for better netiquette
	    Index to linked postings
	    Notes on addresses, phone numbers, etc.
	    Contributors

    2*	Network resources
	    Overview
	    Mailing lists
	    Periodically updated information
	    Warning about non-public networks

    3*	Online (and some offline) sources of images, data, etc.
	    Introduction
	    Viewing Images
	    Online Archives
		NASA Ames
		NASA Astrophysics Data System
		NASA Jet Propulsion Lab (Mission Information and Images)
		NASA Langley (Technical Reports)
		NASA Spacelink
		National Space Science Data Center
		Space Telescope Science Institute Electronic Info. Service
		Starcat
		Astronomical Databases
		Astronomy Programs
		Orbital Element Sets
		SPACE Digest
	    Landsat & NASA Photos
	    Planetary Maps
	    Cometary Orbits

    4*	Performing calculations and interpreting data formats
	    Computing spacecraft orbits and trajectories
	    Computing planetary positions
	    Computing crater diameters from Earth-impacting asteroids
	    Map projections and spherical trignometry
	    Performing N-body simulations efficiently
	    Interpreting the FITS image format
	    Sky (Unix ephemeris program)
	    Three-dimensional star/galaxy coordinates

    5*	References on specific areas
	    Publishers of space/astronomy material
	    Careers in the space industry
	    DC-X single-stage to orbit (SSTO) program
	    How to name a star after a person
	    LLNL ""great exploration""
	    Lunar Prospector
	    Lunar science and activities
	    Orbiting Earth satellite histories
	    Spacecraft models
	    Rocket propulsion
	    Spacecraft design
	    Esoteric propulsion schemes (solar sails, lasers, fusion...)
	    Spy satellites
	    Space shuttle computer systems
	    SETI computation (signal processing)
	    Amateur satellies & weather satellites
	    Tides

    6*	Constants and equations for calculations

    7*	Astronomical Mnemonics

    8	Contacting NASA, ESA, and other space agencies/companies
	    NASA Centers / Arianespace / ESA / NASDA / Soyuzkarta / Space
		Camp / Space Commerce Corporation / Spacehab / SPOT Image
	    Other commercial space businesses

    9	Space shuttle answers, launch schedules, TV coverage
	    Shuttle launchings and landings; schedules and how to see them
	    Why does the shuttle roll just after liftoff?
	    How to receive the NASA TV channel, NASA SELECT
	    Amateur radio frequencies for shuttle missions
	    Solid Rocket Booster fuel composition

    10	Planetary probes - Historical Missions
	    US planetary missions
	    Mariner (Venus, Mars, & Mercury flybys and orbiters)
	    Pioneer (Moon, Sun, Venus, Jupiter, and Saturn flybys and orbiters)
	    Ranger (Lunar lander and impact missions)
	    Lunar Orbiter (Lunar surface photography)
	    Surveyor (Lunar soft landers)
	    Viking (Mars orbiters and landers)
	    Voyager (Outer planet flybys)
	    Soviet planetary missions
	    Soviet Lunar probes
	    Soviet Venus probes
	    Soviet Mars probes
	    Japanese planetary missions
	    Planetary mission references

    11	Upcoming planetary probes - missions and schedules
	    Cassini
	    Galileo
	    Magellan
	    Mars Observer
	    TOPEX/Poseidon
	    Ulysses
	    Other space science missions
	    Proposed missions

    12	Controversial questions
	    What happened to the Saturn V plans
	    Why data from space missions isn't immediately available
	    Risks of nuclear (RTG) power sources for space probes
	    Impact of the space shuttle on the ozone layer
	    How long can a human live unprotected in space
	    How the Challenger astronauts died
	    Using the shuttle beyond Low Earth Orbit
	    The ""Face on Mars""

    13	Space activist/interest/research groups and space publications
	    Groups
	    Publications
	    Undocumented Groups

    14	How to become an astronaut

    15	Orbital and Planetary Launch Services


    NOTES ON ADDRESSES, PHONE NUMBERS, ETC.

    Unless otherwise specified, telephone numbers, addresses, and so on are
    for the United States of America. Non-US readers should remember to add
    the country code for telephone calls, etc.


    CREDITS

    Eugene Miya started a series of linked FAQ postings some years ago which
    inspired (and was largely absorbed into) this set.

    Peter Yee and Ron Baalke have and continue to spend a lot of their own
    time setting up the SPACE archives at NASA Ames and forwarding official
    NASA announcements.

    Many other people have contributed material to this list in the form of
    old postings to sci.space and sci.astro which I've edited. Please let me
    know if corrections need to be made. Contributors I've managed to keep
    track of are:

    0004847546@mcimail.com (Francis Reddy)	- map projections
    ad038@yfn.ysu.edu (Steven Fisk)		- publication refs.
    akerman@bill.phy.queensu.CA (Richard Akerman)   - crater diameters
    alweigel@athena.mit.edu (Lisa Weigel)	- SEDS info
    aoab314@emx.utexas.edu (Srinivas Bettadpur) - tides
    awpaeth@watcgl.waterloo.edu (Alan Wm Paeth) - map projections
    aws@iti.org (Allen W. Sherzer)		- Great Exploration
    baalke@kelvin.jpl.nasa.gov (Ron Baalke)	- planetary probe schedules
    bankst@rata.vuw.ac.nz (Timothy Banks)	- map projections,
	variable star analysis archive
    bern@uni-trier.de (Jochen Bern)		- German mnemonic translation
    brosen@pioneer.arc.nasa.gov (Bernie Rosen)	- Space Camp
    bschlesinger@nssdca.gsfc.nasa.gov (Barry Schlesinger)   - FITS format
    cew@venera.isi.edu (Craig E. Ward)		- space group contact info
    chapin@cbnewsc.att.com (Tom Chapin)		- planetary positions
    cunnida@tenet.edu (D. Alan Cunningham)	- NASA Spacelink
    cyamamot@kilroy.Jpl.Nasa.Gov (Cliff Yamamoto) - orbital elements
    datri@convex.com (Anthony Datri)		- PDS/VICAR viewing software
    daver@sjc.mentorg.com (Dave Rickel)		- orbit formulae
    dlbres10@pc.usl.edu (Phil Fraering)		- propulsion
    eder@hsvaic.boeing.com (Dani Eder)		- Saturn V plans, SRBs
    eugene@eos.arc.nasa.gov (Eugene N. Miya)	- introduction,
	NASA contact info, started FAQ postings
    french@isu.isunet.edu (Patrick M. French)	- space group contact info
    g@telesoft.com (Gary Morris)		- amateur radio info
    gaetz@cfa.harvard.edu (Terry Gaetz)		- N-body calculations,
	orbital dynamics
    grandi@noao.edu (Steve Grandi)		- planetary positions
    greer%utd201.dnet%utadnx@utspan.span.nasa.gov (Dale M. Greer)   - constants
    henry@zoo.toronto.edu (Henry Spencer)	- survival in vacuum,
	astronaut how-to, Challenger disaster, publication refs, DC-X
    higgins@fnal.bitnet (William Higgins)	- RTGs, publishers,
	shuttle landings, spysats, propulsion, ""Face on Mars""
    hmueller@cssun.tamu.edu (Hal Mueller)	- map projections,
	orbital dynamics
    jbh55289@uxa.cso.uiuc.edu (Josh Hopkins)	- launch services
    jim@pnet01.cts.com (Jim Bowery)		- propulsion, launch services
    jnhead@pirl.lpl.arizona.edu (James N. Head) - atmospheric scale heights
    jscotti@lpl.arizona.edu (Jim Scotti)	- planetary positions
    kcarroll@zoo.toronto.edu (Kieran A. Carroll)- refs for spacecraft design
    ken@orion.bitnet (Kenneth Ng)		- RTGs
    kjenks@gothamcity.jsc.nasa.gov (Ken Jenks)	- shuttle roll manuever
    klaes@verga.enet.dec.com (Larry Klaes)	- planetary probe history
    leech@cs.unc.edu (Jon Leech)		- crater diameters
    lfa@ssi.com (Lou Adornato)			- orbital dynamics
    maury.markowitz@egsgate.fidonet.org (Maury Markowitz)   - propulsion
    max@west.darkside.com (Erik Max Francis)	- equations
    mbellon@mcdurb.Urbana.Gould.COM		- N-body calculations
    mcconley@phoenix.Princeton.edu (Marc Wayne Mcconley)    - space careers
    msb@sq.com (Mark Brader)			- Mariner 1 info.
    mwm@cmu.edu (Mark Maimone)			- SPACE Digest
    nickw@syma.sussex.ac.uk (Dr. Nick Watkins)	- models, spysats
    ohainaut@eso.org (Olivier R. Hainaut)	- publishers, STARCAT
    oneil@aio.jsc.nasa.gov (Graham O'Neil)	- Lunar Prospector
    panama@cup.portal.com (Kenneth W Durham)	- cometary orbits, IAU
    paul.blase@nss.fidonet.org (Paul Blase)	- propulsion
    pjs@plato.jpl.nasa.gov (Peter Scott)	- RTGs
    pschleck@unomaha.edu (Paul W. Schleck)	- AMSAT, ARRL contact info
    rdb@mel.cocam.oz.au (Rodney Brown)		- propulsion refs
    rja7m@phil.cs.virginia.edu (Ran Atkinson)	- FTPable astro. programs
    rjungcla@ihlpb.att.com (R. Michael Jungclas)- models
    roelle@sigi.jhuapl.edu (Curt Roelle)	- German mnemonic translation
    seal@leonardo.jpl.nasa.gov (David Seal)	- Cassini mission schedule
    shafer@skipper.dfrf.nasa.gov (Mary Shafer)	- photos, shuttle landings
    smith@sndpit.enet.dec.com (Willie Smith)	- photos
    stephen@gpwd.gp.co.nz (Stephen Dixon)	- shuttle audio frequencies
    sterner@warper.jhuapl.edu (Ray Sterner)	- planetary positions
    stooke@vaxr.sscl.uwo.ca (Phil Stooke)	- planetary maps
    ted_anderson@transarc.com (Ted Anderson)	- propulsion
    terry@astro.as.utexas.edu (Terry Hancock)	- NASA center info
    thorson@typhoon.atmos.coloState.edu (Bill Thorson) - FITS info
    tm2b+@andrew.cmu.edu (Todd L. Masco)	- SPACE Digest
    tom@ssd.csd.harris.com (Tom Horsley)	- refs for algorithms
    veikko.makela@helsinki.fi (Veikko Makela)	- orbital element sets
    Wales.Larrison@ofa123.fidonet.org (Wales Larrison) - groups & publications
    wayne@csri.utoronto.ca (Wayne Hayes)	- constants
    weemba@libra.wistar.upenn.edu (Matthew P Wiener) - Voyager history
    yamada@yscvax.ysc.go.jp (Yoshiro Yamada)	- ISAS/NASDA missions
    yee@ames.arc.nasa.gov (Peter Yee)		- AMES archive server,
	propulsion

    In Net memoriam:
	Ted Flinn

NEXT: FAQ #2/15 - Network Resources
",politics
